frame_nmr,car_id,vehicle_type,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
2023-11-22 19:54:51.423091,345.0,car,[377.98948881018003 25.104426489588434 815.4122181834814 484.4763999210413],[516.0714111328125 305.2318115234375 613.7993774414062 375.377685546875],0.6117960810661316,NGJ-95-991,0.6415110640014677
2023-11-22 19:54:52.047762,345.0,car,[387.3178409886998 13.683544272192705 824.7144956077143 478.86125169612995],[516.0676879882812 305.2380676269531 613.81494140625 375.3832092285156],0.6116342544555664,NGJ-95-991,0.5935440475646393
2023-11-22 19:54:52.647386,345.0,car,[390.6712849577389 8.31884866723783 828.0160209055075 477.7938949941311],[516.0681762695312 305.2376708984375 613.813720703125 375.38189697265625],0.6116182208061218,NGJ-95-991,0.5935440475646393
2023-11-22 19:54:53.223583,366.0,car,[388.31010531090504 -0.011382006126041233 825.8072302201792 481.1549144746582],[516.0684814453125 305.2358093261719 613.8128051757812 375.380859375],0.6115425825119019,NGJ-95-991,0.5935440475646393
2023-11-22 19:54:53.958921,359.0,car,[170.37046582573728 -2.040572124252378 552.767644528733 466.4075795322074],[305.2690734863281 181.78811645507812 430.77020263671875 265.9361572265625],0.5894985795021057,NSH-62-93,0.9174692373483784
2023-11-22 19:54:54.844345,359.0,car,[174.08762288084077 -3.7377777376405277 620.1719093737736 498.6909607103611],[305.2729797363281 181.79531860351562 430.7637939453125 265.9393615722656],0.5896680951118469,NSH-62-93,0.9063585705232895
2023-11-22 19:54:55.703030,359.0,car,[165.4645785909253 -6.92896372060639 653.7287994088924 512.4858367454115],[305.2728271484375 181.79550170898438 430.763427734375 265.9407958984375],0.5896703004837036,NSH-62-93,0.9063585705232895
2023-11-22 19:54:56.572717,-1,-1,[-1 -1 -1 -1],[574.2845458984375 163.2846221923828 719.026123046875 261.61993408203125],0.6531098484992981,LGG-015-A,0.8931263235130464
2023-11-22 19:54:57.148127,-1,-1,[-1 -1 -1 -1],[574.2947387695312 163.3296661376953 718.9891967773438 261.59686279296875],0.6531156301498413,LGG-015-A,0.9477329649660687
2023-11-22 19:54:57.689218,-1,-1,[-1 -1 -1 -1],[574.2973022460938 163.32945251464844 718.9911499023438 261.5968933105469],0.6531359553337097,LGG-015-A,0.9477329649660687
2023-11-22 19:55:00.145321,359.0,car,[237.53767500556856 -8.076503496517603 706.6342168456374 499.8112972569848],[425.41387939453125 160.38314819335938 540.5706176757812 240.28268432617188],0.5035073161125183,LHU-265-A,0.9917577905326743
2023-11-22 19:55:00.797731,359.0,car,[271.45737135358627 -7.928319422607672 765.6218803867478 505.3086892417053],[425.4295349121094 160.374755859375 540.5242309570312 240.26531982421875],0.5021792650222778,LHU-265-A,0.9931736185943097
2023-11-22 19:55:01.382333,359.0,car,[279.507192975557 -8.511993136582703 791.3555704107828 507.76116079887146],[425.4289245605469 160.37371826171875 540.5258178710938 240.2642364501953],0.5021817088127136,LHU-265-A,0.9931736185943097
2023-11-22 19:55:06.326465,359.0,car,[350.60607289657435 -8.659673016568291 805.2286428665076 492.5956961703886],[493.07611083984375 136.28713989257812 605.9588012695312 217.97511291503906],0.5937380790710449,NXZ-68-28,0.9868287691590741
2023-11-22 19:55:06.913154,359.0,car,[354.63269119106235 -8.506583827666958 828.2443784664308 493.00845145672974],[493.1124572753906 136.29946899414062 605.951904296875 217.9796142578125],0.594114363193512,NXZ-68-28,0.9918695202090894
2023-11-22 19:55:07.544580,359.0,car,[352.41603442674534 -8.433278621849439 839.6232280997898 492.967059691544],[493.1126403808594 136.2999267578125 605.9515380859375 217.979736328125],0.5941264629364014,NXZ-68-28,0.9918695202090894
2023-11-22 19:55:11.035784,377.0,car,[339.79124184983243 -15.82457979900363 766.8255732006055 421.90303629085435],[497.1697082519531 249.17294311523438 574.9129638671875 302.3734130859375],0.6790771484375,LLNJ-966-A,0.39204735971402516
2023-11-22 19:55:11.638640,377.0,car,[372.47696378129706 -7.110707183983635 751.9819905750038 377.3002800510244],[497.17730712890625 249.1673126220703 574.9026489257812 302.3531188964844],0.6789919137954712,LLNJ-966-A,0.4090267139478744
2023-11-22 19:55:12.399326,377.0,car,[385.9364633097397 2.0532744759393893 742.4133079871111 360.307676355922],[497.1779479980469 249.16712951660156 574.9080200195312 302.3556823730469],0.6790708303451538,LLNJ-966-A,0.4090267139478744
2023-11-22 19:55:29.581938,359.0,car,[247.68950303895025 19.06906603347403 796.9320371969811 519.1157630328576],[428.057861328125 300.885986328125 540.3837890625 375.94329833984375],0.6282268166542053,3868-1UUU,0.483863574688419
2023-11-22 19:55:30.136629,359.0,car,[268.4568490705621 23.39047556501538 825.3679572057799 548.4107774440367],[428.0539245605469 300.88763427734375 540.379150390625 375.9338684082031],0.6283959150314331,3868-1UUU,0.483863574688419
2023-11-22 19:55:30.852919,359.0,car,[275.33819455746476 20.412844261863825 836.9317712511884 563.9169225854439],[428.0552062988281 300.88397216796875 540.3803100585938 375.93707275390625],0.6283637285232544,3868-1UUU,0.483863574688419
2023-11-22 19:55:31.486723,359.0,car,[243.85285476574956 2.6385451950150696 779.9505891656624 528.3738277899813],[407.1224670410156 258.604736328125 501.3240051269531 323.83001708984375],0.6963415741920471,HLE-68-13,0.7227299024919461
2023-11-22 19:55:32.165666,359.0,car,[236.4953105180373 -0.7987070412283117 753.5549597150982 511.2654692212333],[407.1297302246094 258.6169128417969 501.3186340332031 323.85528564453125],0.6963235139846802,HLE-68-13,0.7248010223472479
2023-11-22 19:55:32.820776,359.0,car,[237.1643085998344 0.4666628679800908 740.0540457076646 502.1005214022888],[407.13238525390625 258.61724853515625 501.3202819824219 323.843994140625],0.6963346004486084,HLE-68-13,0.7342656467328346
2023-11-22 19:55:33.503267,359.0,car,[213.51565664886937 -12.297433794542883 713.9183007603541 474.6703869074223],[330.7939453125 188.65516662597656 418.7080993652344 250.50448608398438],0.6430488228797913,XYA-70-69,0.42000097448788465
2023-11-22 19:55:34.177504,359.0,car,[205.17075000073987 -14.620653136873159 703.4393147741451 461.7854178402645],[330.7915954589844 188.6417236328125 418.7124328613281 250.5101318359375],0.6429575681686401,XYA-70-69,0.4589750064648784
2023-11-22 19:55:34.914998,359.0,car,[202.59731468563982 -13.61760562533712 699.1174425808543 455.1253019726596],[330.7909240722656 188.6406707763672 418.7102966308594 250.510498046875],0.6430927515029907,XYA-70-69,0.45592746295451625
2023-11-22 19:55:35.514345,359.0,car,[202.12063583485613 -11.823384974876063 697.2433212361321 451.33498153986795],[330.7909240722656 188.6406707763672 418.7102355957031 250.510498046875],0.6430931687355042,XYA-70-69,0.45592746295451625
2023-11-22 19:55:36.177527,359.0,car,[181.5110036673561 4.487697491676073 691.2952031493614 486.0885146955354],[338.3648986816406 295.07684326171875 438.6975402832031 359.1378479003906],0.7053259611129761,K32-AWG,0.5267490255813141
2023-11-22 19:55:36.655240,359.0,car,[171.53275298291146 7.627644985903316 691.4825761645853 502.42157884348694],[338.3665771484375 295.0873107910156 438.6966552734375 359.14263916015625],0.7052941918373108,K32-AWG,0.5267490255813141
2023-11-22 19:55:37.175167,359.0,car,[166.26487621469136 6.563491291556346 693.3363732757366 510.8276737996182],[338.36700439453125 295.0875549316406 438.695068359375 359.1427917480469],0.7052994966506958,K32-AWG,0.5267490255813141
2023-11-22 19:55:37.787553,359.0,car,[208.55713455982016 8.40567447763209 697.6817648487067 498.91611516099374],[403.2486877441406 292.672607421875 479.0540771484375 349.3826599121094],0.6445621848106384,PEA-68-37,0.7432139188917789
2023-11-22 19:55:38.537655,359.0,car,[231.5195991758807 12.050922451533069 692.6454035770729 491.38926008594103],[403.1691589355469 292.6567077636719 478.9988098144531 349.3790588378906],0.6442552804946899,PEA-68-34,0.8553681316547792
2023-11-22 19:55:39.252419,359.0,car,[245.2740128721668 15.826785177142142 685.7753004235547 486.23038579077763],[403.1758117675781 292.6665344238281 479.0010681152344 349.3956604003906],0.6444194912910461,PEL-68-37,0.14364898223227188
2023-11-22 19:55:41.642134,359.0,car,[158.68841709272306 22.731788320499504 654.0336431292067 508.55781529597505],[294.635498046875 253.8079071044922 397.4344787597656 323.0315246582031],0.6075273752212524,PEN-67-56,0.9367651041473233
2023-11-22 19:55:42.434592,359.0,car,[146.85622581883504 21.680255455137 647.1531225467162 510.7834396937688],[294.6369323730469 253.81690979003906 397.4402160644531 323.0391845703125],0.6075440049171448,PEN-67-56,0.9969209163027086
2023-11-22 19:55:43.149646,359.0,car,[141.68475798664338 20.681602753186695 645.549276241924 512.1075220334372],[294.6394348144531 253.81207275390625 397.4500427246094 323.04107666015625],0.6075199246406555,PEN-67-56,0.9969209163027086
2023-11-22 19:55:47.208885,359.0,car,[210.0701509796023 -12.405887684603385 682.4392671146243 467.2379253188754],[341.2383117675781 237.21995544433594 419.8759765625 292.9263610839844],0.7251286506652832,M06-AUA,0.8934325732389273
2023-11-22 19:55:47.782210,359.0,car,[195.49599159003245 -14.90786669894311 651.6324902132458 453.7201983574014],[341.2364501953125 237.22325134277344 419.8735656738281 292.9270324707031],0.7251743674278259,M06-AUA,0.743786087258612
2023-11-22 19:55:48.301577,359.0,car,[192.96911333144956 -13.67497925625716 637.078468976259 446.5563394205162],[341.2353515625 237.2046661376953 419.9083557128906 292.92840576171875],0.7248737215995789,M06-AUA,0.8957379336116
2023-11-22 19:55:48.845003,-1,-1,[-1 -1 -1 -1],[294.8053283691406 438.7021484375 424.3368835449219 526.910888671875],0.6037178635597229,HBN-375-A,0.5389706996161426
2023-11-22 19:55:49.515565,359.0,car,[158.92579124170197 19.817711565010427 693.0939929653791 551.9234071697728],[294.7933349609375 438.7098388671875 424.3183898925781 526.9268188476562],0.6039381623268127,HBN-375-A,0.5364349959352068
2023-11-22 19:55:50.132091,359.0,car,[147.2207751508629 17.417226268287436 707.2751581039196 568.7331749722455],[294.78912353515625 438.6905212402344 424.3280944824219 526.9055786132812],0.6035885810852051,HBN-375-A,0.5609270353884395
2023-11-22 19:55:53.115641,359.0,car,[172.2354055503253 12.004787041431427 662.0182126720501 514.7613662486896],[354.5197448730469 411.6354675292969 447.3653869628906 469.5998840332031],0.6247432827949524,HRJ-53-53,0.597649570298488
2023-11-22 19:55:53.649071,359.0,car,[175.23459626876735 16.693483041349936 655.3383942117985 508.66663528104766],[354.5256042480469 411.624755859375 447.38470458984375 469.60968017578125],0.6242183446884155,HRJ-53-53,0.5786259903120871
2023-11-22 19:55:59.614785,420.0,car,[82.51248746338115 22.649505786611826 633.1405076402388 575.1337120923632],[184.21246337890625 318.6061096191406 298.6598815917969 398.6402282714844],0.5955460071563721,685-511,0.254941562192907
2023-11-22 19:56:00.107229,420.0,car,[89.436259830676 34.65243914167792 571.2916861755922 556.6817573315964],[184.1980438232422 318.5715637207031 298.6625061035156 398.6943054199219],0.5944942235946655,685-511,0.2157008542848414
2023-11-22 19:56:00.659021,420.0,car,[101.07847524281314 39.45357545161116 547.579089874674 550.4925061657707],[184.1923370361328 318.5724792480469 298.66729736328125 398.6913757324219],0.5947263240814209,685-511,0.2157008542848414
2023-11-22 19:56:01.248476,420.0,car,[174.93256377586192 60.34895236890375 639.0221667813503 550.8137174764752],[355.6891784667969 240.9931182861328 470.1614074707031 324.56207275390625],0.5963541269302368,K25-BHT,0.5746420042084859
2023-11-22 19:56:03.233845,420.0,car,[244.68263198334844 46.04672689353416 743.8876546830292 525.116213394287],[415.0357360839844 238.73794555664062 529.5758666992188 311.2596435546875],0.6689948439598083,HFH-471-A,0.871428775489473
2023-11-22 19:56:03.750290,420.0,car,[257.9150457577422 34.38652053367821 764.3884841887847 518.082615849464],[415.0301513671875 238.7325897216797 529.5750732421875 311.2628173828125],0.6689783334732056,HFH-471-A,0.8672970047883226
2023-11-22 19:56:04.289710,420.0,car,[261.0550568482704 29.209911673911137 773.179088799407 516.5892594006093],[415.0302429199219 238.7325439453125 529.5747680664062 311.262451171875],0.6689797639846802,HFH-471-A,0.8672970047883226
2023-11-22 19:56:04.797496,420.0,car,[260.718272212495 26.61973198666675 777.3227445090662 517.0128672644976],[415.0302429199219 238.7325897216797 529.5747680664062 311.26239013671875],0.6689780950546265,HFH-471-A,0.8672970047883226
2023-11-22 19:56:05.327769,420.0,car,[218.4327224758261 26.33904667843035 788.9434089931308 541.5771337673741],[390.69482421875 396.28582763671875 532.9575805664062 484.7384033203125],0.6490439772605896,MNZ-197-A,0.907579099897071
2023-11-22 19:56:05.870732,420.0,car,[193.78033120363165 23.373666317064306 801.6299525776146 553.4103175662301],[390.6947937011719 396.2811584472656 532.9878540039062 484.7491149902344],0.6490123867988586,MNZ-197-A,0.9040229541361927
2023-11-22 19:56:06.409711,420.0,car,[178.24632874016186 20.458350460012923 812.3512550436978 559.8775700340361],[390.6935119628906 396.27410888671875 532.9884033203125 484.7490234375],0.6490993499755859,MNZ-197-A,0.9040229541361927
2023-11-22 19:56:07.731602,-1,-1,[-1 -1 -1 -1],[319.4138488769531 476.0765075683594 474.7991638183594 605.5238037109375],0.44746264815330505,NZ4-56-54,0.7486708745406009
2023-11-22 19:56:08.382606,-1,-1,[-1 -1 -1 -1],[319.3660583496094 476.0594787597656 474.83917236328125 605.5357055664062],0.44791603088378906,NZ4-56-54,0.7754489601634511
2023-11-22 19:56:09.107048,-1,-1,[-1 -1 -1 -1],[319.3633117675781 476.0601501464844 474.8398132324219 605.5392456054688],0.4474659264087677,NZ4-56-54,0.7754489601634511
2023-11-22 19:56:14.229812,-1,-1,[-1 -1 -1 -1],[180.87025451660156 333.7383728027344 286.9030456542969 437.9857177734375],0.5571072697639465,NHE-72-0S,0.3238361747643106
2023-11-22 19:56:14.864297,-1,-1,[-1 -1 -1 -1],[180.8699951171875 333.7375793457031 286.90264892578125 437.9857482910156],0.5571171641349792,NHE-72-0S,0.3238361747643106
2023-11-22 19:56:15.516661,-1,-1,[-1 -1 -1 -1],[180.87046813964844 333.7394714355469 286.9017333984375 437.9854431152344],0.5571022033691406,NHE-72-0S,0.3238361747643106
2023-11-22 19:56:16.054771,-1,-1,[-1 -1 -1 -1],[397.377685546875 332.5456237792969 528.6287841796875 422.710693359375],0.5858951210975647,NHE-72-01,0.8857999797743262
2023-11-22 19:56:16.738084,-1,-1,[-1 -1 -1 -1],[397.37750244140625 332.5458068847656 528.6298828125 422.7107849121094],0.585909366607666,NHE-72-01,0.8857999797743262
2023-11-22 19:56:17.454438,-1,-1,[-1 -1 -1 -1],[397.3775939941406 332.54571533203125 528.6290283203125 422.710693359375],0.5859038829803467,NHE-72-01,0.8857999797743262
2023-11-22 19:56:18.116278,433.0,car,[181.25362695157867 -0.7359835041289671 833.3731985611746 720.5741172005918],[311.4522399902344 510.7393798828125 462.9718322753906 636.755126953125],0.5906974673271179,NHK-18-67,0.6846625044715076
2023-11-22 19:56:18.642241,433.0,car,[162.2119517416616 -6.878651831939692 836.4324890171654 723.9930260593561],[311.4560852050781 510.7434997558594 462.9734802246094 636.7560424804688],0.5906906723976135,NHK-18-67,0.6846625044715076
2023-11-22 19:56:19.277496,433.0,car,[154.85077215100534 -8.387325165314394 840.3331872783033 724.9087689432786],[311.4595642089844 510.74359130859375 462.968994140625 636.7549438476562],0.5907090902328491,NHK-18-67,0.6793474434992748
2023-11-22 19:56:19.948538,433.0,car,[228.7889340621415 -21.753458470137787 858.1590412718721 653.7687543218115],[407.347412109375 434.8294677734375 511.8972473144531 513.6162719726562],0.5817121267318726,HJE-982-5,0.6277343548074031
2023-11-22 19:56:20.608128,433.0,car,[262.6993731284607 -18.25078680376572 856.950866030981 621.0979711544887],[407.3485107421875 434.82769775390625 511.8952331542969 513.6201782226562],0.5816683173179626,HJE-982-5,0.5894655999841472
2023-11-22 19:56:21.183140,433.0,car,[279.50078959133526 -11.610619603963585 851.6088078587925 604.9726476054807],[407.3462219238281 434.8244934082031 511.8941345214844 513.6217041015625],0.5816054344177246,HJE-982-5,0.5913443686307578
2023-11-22 19:56:24.103028,437.0,car,[174.98303097677302 62.41192925371104 801.4561947403383 692.7193366657583],[325.4275817871094 351.2437438964844 446.3236999511719 442.5935974121094],0.623490035533905,RAV-186-B,0.9958960996756681
2023-11-22 19:56:24.873708,437.0,car,[173.32506269005097 80.05962449873942 798.09288494095 711.776275077902],[325.44415283203125 351.2573547363281 446.29522705078125 442.584228515625],0.6237919330596924,RAV-186-B,0.9964332546597914
